28.08.2025                                         Dynamische Listenausgabe                                                 1

Zobrazení databáze pers.plánování

	VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
	01	ZX	90016347	1000		1	01.01.1800	31.12.9999	E			SPEC        IS EBON+                                00000000
	01	ZX	90016350	1000		1	01.01.1800	31.12.9999	C			SPEC        pro nové produkty                       00000000
	01	ZX	90016350	1000		1	01.01.1800	31.12.9999	D			SPEC        für neue Produkte                       00000000
	01	ZX	90016350	1000		1	01.01.1800	31.12.9999	E			SPEC        for new producst                        00000000
	01	ZX	90016457	1000		1	01.01.1800	31.12.9999	C			SPEC        komponentù                              00000000
	01	ZX	90016457	1000		1	01.01.1800	31.12.9999	D			SPEC        der Komponenten                         00000000
	01	ZX	90016457	1000		1	01.01.1800	31.12.9999	E			SPEC        of components                           00000000
	01	ZX	90016493	1000		1	01.01.1800	31.12.9999	C			SPEC        pro rodinné pøíslušníky                 00000000
	01	ZX	90016493	1000		1	01.01.1800	31.12.9999	D			SPEC        für Familienangehörige                  00000000
	01	ZX	90016493	1000		1	01.01.1800	31.12.9999	E			SPEC        for family members                      00000000
	01	ZX	90016605	1000		1	01.01.1800	31.12.9999	C			SPEC        Assessment Center                       00000000
	01	ZX	90016605	1000		1	01.01.1800	31.12.9999	E			SPEC        Assessment Center                       00000000
	01	ZX	90017079	1000		1	01.01.1800	31.12.9999	C			SPEC        v rámci projektù vozù                   00000000
	01	ZX	90017079	1000		1	01.01.1800	31.12.9999	D			SPEC        im Rahmen der Fahrzeugprojekte          00000000
	01	ZX	90017079	1000		1	01.01.1800	31.12.9999	E			SPEC        within vehicle projects                 00000000
	01	ZX	90017211	1000		1	01.01.1800	31.12.9999	C			SPEC        externí portál                          00000000
	01	ZX	90017211	1000		1	01.01.1800	31.12.9999	D			SPEC        externe Portal                          00000000
	01	ZX	90017211	1000		1	01.01.1800	31.12.9999	E			SPEC        external portal                         00000000
	01	ZX	90017212	1000		1	01.01.1800	31.12.9999	C			SPEC        s veøejnými institucemi                 00000000
	01	ZX	90017212	1000		1	01.01.1800	31.12.9999	D			SPEC        mit öffentlichen Institutionen          00000000
	01	ZX	90017212	1000		1	01.01.1800	31.12.9999	E			SPEC        with public authorities                 00000000
	01	ZX	90017213	1000		1	01.01.1800	31.12.9999	C			SPEC        ŠKODA Muzeum                            00000000
	01	ZX	90017213	1000		1	01.01.1800	31.12.9999	D			SPEC        ŠKODA Museum                            00000000
	01	ZX	90017213	1000		1	01.01.1800	31.12.9999	E			SPEC        ŠKODA Museum                            00000000
	01	ZX	90017309	1000		1	01.01.1800	31.12.9999	C			SPEC        s externími organizacemi                00000000
	01	ZX	90017309	1000		1	01.01.1800	31.12.9999	D			SPEC        mit externen Organizationen             00000000
	01	ZX	90017309	1000		1	01.01.1800	31.12.9999	E			SPEC        with third-party organisations          00000000
	01	ZX	90017507	1000		1	01.01.1800	31.12.9999	C			SPEC        týmové weby                             00000000
	01	ZX	90017507	1000		1	01.01.1800	31.12.9999	D			SPEC        Team-web                                00000000
	01	ZX	90017507	1000		1	01.01.1800	31.12.9999	E			SPEC        Team Webs                               00000000
	01	ZX	90017676	1000		1	01.01.1800	31.12.9999	C			SPEC        z koncernu                              00000000
	01	ZX	90017676	1000		1	01.01.1800	31.12.9999	D			SPEC        aus Konzern                             00000000
	01	ZX	90017676	1000		1	01.01.1800	31.12.9999	E			SPEC        from the Group                          00000000
	01	ZX	90017856	1000		1	01.01.1800	31.12.9999	C			SPEC        Koncepèní klausura                      00000000
	01	ZX	90017856	1000		1	01.01.1800	31.12.9999	D			SPEC        Konzeptklausur                          00000000
	01	ZX	90017856	1000		1	01.01.1800	31.12.9999	E			SPEC        concept Board meeting                   00000000
	01	ZX	90018400	1000		1	01.01.1800	31.12.9999	C			SPEC        pro èlena pøedstavenstva                00000000
	01	ZX	90018400	1000		1	01.01.1800	31.12.9999	D			SPEC        für den Vorstandsmitglied               00000000
	01	ZX	90018400	1000		1	01.01.1800	31.12.9999	E			SPEC        for Board Members                       00000000
	01	ZX	90018575	1000		1	01.01.1800	31.12.9999	C			SPEC        IS Creo Elements Pro                    00000000
	01	ZX	90018575	1000		1	01.01.1800	31.12.9999	D			SPEC        IS Creo Elements Pro                    00000000
	01	ZX	90018575	1000		1	01.01.1800	31.12.9999	E			SPEC        IS Creo Elements Pro                    00000000
	01	ZX	90019215	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika vzdìlávání                     00000000
	01	ZX	90019215	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik  Ausbildung                    00000000
	01	ZX	90019215	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for educations              00000000
	01	ZX	90019217	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika technologických procesù        00000000
	01	ZX	90019217	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik technologische Prozesse        00000000
	01	ZX	90019217	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for technological processes 00000000
	01	ZX	90019383	1000		1	01.01.1800	31.12.9999	C			SPEC        øada Compact                            00000000
	01	ZX	90019383	1000		1	01.01.1800	31.12.9999	D			SPEC        Reihe Compact                           00000000
	01	ZX	90019383	1000		1	01.01.1800	31.12.9999	E			SPEC        Compact line                            00000000
	01	ZX	90019647	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika Change Management              00000000
	01	ZX	90019647	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik Change Management              00000000
	01	ZX	90019647	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for Change Management       00000000
	01	ZX	90020062	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika plánování výroby               00000000
	01	ZX	90020062	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik Produktinsplanung              00000000
	01	ZX	90020062	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for production planning     00000000
	01	ZX	90020100	1000		1	01.01.1800	31.12.9999	C			SPEC        Velká HR runda                          00000000
	01	ZX	90020100	1000		1	01.01.1800	31.12.9999	D			SPEC        Große HR Runde                          00000000
	01	ZX	90020100	1000		1	01.01.1800	31.12.9999	E			SPEC        Great HR round                          00000000
	01	ZX	90020101	1000		1	01.01.1800	31.12.9999	C			SPEC        Z-strategická klausura                  00000000
	01	ZX	90020101	1000		1	01.01.1800	31.12.9999	D			SPEC        Z-Strategie Klausur                     00000000
	01	ZX	90020101	1000		1	01.01.1800	31.12.9999	E			SPEC        Z-strategic Board meeting               00000000
	01	ZX	90020102	1000		1	01.01.1800	31.12.9999	C			SPEC        v externích firmách                     00000000
	01	ZX	90020102	1000		1	01.01.1800	31.12.9999	D			SPEC        in externen Firmen                      00000000
	01	ZX	90020102	1000		1	01.01.1800	31.12.9999	E			SPEC        in external companies                   00000000
	01	ZX	90021685	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika projektové struktury           00000000
	01	ZX	90021685	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik Projektstruktur                00000000
	01	ZX	90021685	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for project structures      00000000
	01	ZX	90021727	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika výuky robotiky, NC, CNC strojù 00000000
	01	ZX	90021727	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik Unterrichts der Robotik,NC, CNC00000000
	01	ZX	90021727	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for teaching about robotics,00000000
	01	ZX	90022989	1000		1	01.01.1800	31.12.9999	C			SPEC        IS Supplier score card                  00000000
	01	ZX	90022989	1000		1	01.01.1800	31.12.9999	D			SPEC        IS Supplier score card                  00000000
	01	ZX	90022989	1000		1	01.01.1800	31.12.9999	E			SPEC        IS Supplier Score Card                  00000000
	01	ZX	90022991	1000		1	01.01.1800	31.12.9999	C			SPEC        dílenské vybavení                       00000000
	01	ZX	90022991	1000		1	01.01.1800	31.12.9999	D			SPEC        Werkstattausrüstung                     00000000
	01	ZX	90022991	1000		1	01.01.1800	31.12.9999	E			SPEC        Workshop equipment                      00000000
	01	ZX	90023003	1000		1	01.01.1800	31.12.9999	C			SPEC        IS KBM                                  00000000
	01	ZX	90023003	1000		1	01.01.1800	31.12.9999	D			SPEC        IS KBM                                  00000000
	01	ZX	90023003	1000		1	01.01.1800	31.12.9999	E			SPEC        IS KBM                                  00000000
	01	ZX	90023004	1000		1	01.01.1800	31.12.9999	C			SPEC        IS KLAPRON                              00000000
	01	ZX	90023004	1000		1	01.01.1800	31.12.9999	D			SPEC        IS KLAPRON                              00000000
	01	ZX	90023004	1000		1	01.01.1800	31.12.9999	E			SPEC        IS KLAPRON                              00000000
	01	ZX	90023031	1000		1	01.01.1800	31.12.9999	C			SPEC        digitální produkty                      00000000
	01	ZX	90023031	1000		1	01.01.1800	31.12.9999	D			SPEC        Digitalprodukte                         00000000
	01	ZX	90023031	1000		1	01.01.1800	31.12.9999	E			SPEC        Digital Products                        00000000
	01	ZX	90023226	1000		1	01.01.1800	31.12.9999	C			SPEC        IS Arbeitsplan                          00000000
	01	ZX	90023226	1000		1	01.01.1800	31.12.9999	E			SPEC        IS Arbeitsplan                          00000000
	01	ZX	90023330	1000		1	01.01.1800	31.12.9999	C			SPEC        pøístrojové vybavení                    00000000
	01	ZX	90023330	1000		1	01.01.1800	31.12.9999	D			SPEC        Medizintechnik                          00000000
	01	ZX	90023330	1000		1	01.01.1800	31.12.9999	E			SPEC        machine equipment                       00000000
	01	ZX	90023677	1000		1	01.01.1800	31.12.9999	C			SPEC        metodika expertního konceptu            00000000
	01	ZX	90023677	1000		1	01.01.1800	31.12.9999	D			SPEC        Methodik Expertkonzept                  00000000
	01	ZX	90023677	1000		1	01.01.1800	31.12.9999	E			SPEC        Methodology for expert concepts         00000000
	01	ZX	90023903	1000		1	01.01.1800	31.12.9999	C			SPEC        vèetnì opatøení                         00000000
	01	ZX	90023903	1000		1	01.01.1800	31.12.9999	D			SPEC        inklusive der Maßnahmen                 00000000
	01	ZX	90023903	1000		1	01.01.1800	31.12.9999	E			SPEC        Including measures                      00000000
	01	ZX	90024001	1000		1	01.01.1800	31.12.9999	C			SPEC        pro stážisty                            00000000
	01	ZX	90024001	1000		1	01.01.1800	31.12.9999	D			SPEC        für Praktikanten                        00000000
	01	ZX	90024001	1000		1	01.01.1800	31.12.9999	E			SPEC        for interns                             00000000
	01	ZX	90024050	1000		1	01.01.1800	31.12.9999	C			SPEC        strategie 2025                          00000000
	01	ZX	90024050	1000		1	01.01.1800	31.12.9999	D			SPEC        Strategie 2025                          00000000
	01	ZX	90024050	1000		1	01.01.1800	31.12.9999	E			SPEC        Strategy 2025                           00000000
	01	ZX	90024506	1000		1	01.01.1900	31.12.9999	C			SPEC        u èlenù projektového týmu               00000000
	01	ZX	90024506	1000		1	01.01.1900	31.12.9999	D			SPEC        bei Projektteammitglieder               00000000
	01	ZX	90024506	1000		1	01.01.1900	31.12.9999	E			SPEC        for members of the project team         00000000
	01	ZX	90024725	1000		1	01.01.1900	31.12.9999	C			PRED        od odborných útvarù                     00000000
	01	ZX	90024725	1000		1	01.01.1900	31.12.9999	D			PRED        von Fachabteilungen                     00000000
	01	ZX	90024725	1000		1	01.01.1900	31.12.9999	E			PRED        from expert departments                 00000000
	01	ZX	90024825	1000		1	01.01.1900	31.12.9999	C			SPEC        3D tisk                                 00000000
	01	ZX	90024825	1000		1	01.01.1900	31.12.9999	D			SPEC        3D-Druck                                00000000
	01	ZX	90024825	1000		1	01.01.1900	31.12.9999	E			SPEC        3D Printing                             00000000
	01	ZX	90025106	1000		1	01.01.1900	31.12.9999	C			SPEC        GDPR(General Data Protection Regulation)00000000
	01	ZX	90025106	1000		1	01.01.1900	31.12.9999	D			SPEC        GDPR(General Data Protection Regulation)00000000
	01	ZX	90025106	1000		1	01.01.1900	31.12.9999	E			SPEC        GDPR(General Data Protection Regulation)00000000
	01	ZX	90025275	1000		1	01.01.1900	31.12.9999	C			SPEC        žáci                                    00000000
	01	ZX	90025275	1000		1	01.01.1900	31.12.9999	D			SPEC        Schüler                                 00000000
	01	ZX	90025275	1000		1	01.01.1900	31.12.9999	E			SPEC        students                                00000000
	01	ZX	90025276	1000		1	01.01.1900	31.12.9999	C			SPEC        výdejna                                 00000000
	01	ZX	90025276	1000		1	01.01.1900	31.12.9999	D			SPEC        Ausgabestelle                           00000000
	01	ZX	90025276	1000		1	01.01.1900	31.12.9999	E			SPEC        issue counter                           00000000
	01	ZX	90025478	1000		1	01.01.1900	31.12.9999	C			SPEC        granty                                  00000000
	01	ZX	90025478	1000		1	01.01.1900	31.12.9999	D			SPEC        Zuschüsse                               00000000
	01	ZX	90025478	1000		1	01.01.1900	31.12.9999	E			SPEC        grants                                  00000000
	01	ZX	90025575	1000		1	01.01.1900	31.12.9999	C			SPEC        v rámci digitální transformace          00000000
	01	ZX	90025575	1000		1	01.01.1900	31.12.9999	D			SPEC        im Rahmen der digitalen Transformation  00000000
	01	ZX	90025575	1000		1	01.01.1900	31.12.9999	E			SPEC        within digital transformation           00000000
	01	ZX	90025831	1000		1	01.01.1900	31.12.9999	C			SPEC        cesta do managementu                    00000000
	01	ZX	90025831	1000		1	01.01.1900	31.12.9999	D			SPEC        Weg ins Management                      00000000
	01	ZX	90025831	1000		1	01.01.1900	31.12.9999	E			SPEC        management career path                  00000000
	01	ZX	90025832	1000		1	01.01.1900	31.12.9999	C			SPEC        srovnávací diskuse                      00000000
	01	ZX	90025832	1000		1	01.01.1900	31.12.9999	D			SPEC        Vergleichende Diskussion                00000000
	01	ZX	90025832	1000		1	01.01.1900	31.12.9999	E			SPEC        comparative discussion                  00000000
	01	ZX	90025833	1000		1	01.01.1900	31.12.9999	C			SPEC        v rámci cesty do managementu            00000000
	01	ZX	90025833	1000		1	01.01.1900	31.12.9999	D			SPEC        im Rahmen des Wegs ins Management       00000000
	01	ZX	90025833	1000		1	01.01.1900	31.12.9999	E			SPEC        within management career path           00000000
	01	ZX	90025834	1000		1	01.01.1900	31.12.9999	C			SPEC        v rámci diagnostických nástrojù         00000000
	01	ZX	90025834	1000		1	01.01.1900	31.12.9999	D			SPEC        im Rahmen des Diagnose-tools            00000000
	01	ZX	90025834	1000		1	01.01.1900	31.12.9999	E			SPEC        within diagnostic tools                 00000000
	01	ZX	90025835	1000		1	01.01.1900	31.12.9999	C			SPEC        feedbackový tool                        00000000
	01	ZX	90025835	1000		1	01.01.1900	31.12.9999	D			SPEC        Feedback-tool                           00000000
	01	ZX	90025835	1000		1	01.01.1900	31.12.9999	E			SPEC        feedback tool                           00000000
	01	ZX	90025900	1000		1	01.01.1900	31.12.9999	C			SPEC        Manažerské programy                     00000000
	01	ZX	90025900	1000		1	01.01.1900	31.12.9999	D			SPEC        Programme für Management                00000000
	01	ZX	90025900	1000		1	01.01.1900	31.12.9999	E			SPEC        Management programs                     00000000
	01	ZX	90026076	1000		1	01.01.1900	31.12.9999	C			SPEC        pro externí zamìstnance                 00000000
	01	ZX	90026076	1000		1	01.01.1900	31.12.9999	D			SPEC        f. externen Mitarbeiter                 00000000
	01	ZX	90026076	1000		1	01.01.1900	31.12.9999	E			SPEC        for external employees                  00000000
	01	ZX	90026077	1000		1	01.01.1900	31.12.9999	C			SPEC        pro externí dodavatele                  00000000
	01	ZX	90026077	1000		1	01.01.1900	31.12.9999	D			SPEC        f. externen Lieferanten                 00000000
	01	ZX	90026077	1000		1	01.01.1900	31.12.9999	E			SPEC        for external suppliers                  00000000
	01	ZX	90026078	1000		1	01.01.1900	31.12.9999	C			SPEC        emailové schránky školy                 00000000
	01	ZX	90026078	1000		1	01.01.1900	31.12.9999	D			SPEC        Schulen Email-Box                       00000000
	01	ZX	90026078	1000		1	01.01.1900	31.12.9999	E			SPEC        school’s email address                  00000000
	01	ZX	90026079	1000		1	01.01.1900	31.12.9999	C			SPEC        datové schránky                         00000000
	01	ZX	90026079	1000		1	01.01.1900	31.12.9999	D			SPEC        Datenbox                                00000000
	01	ZX	90026079	1000		1	01.01.1900	31.12.9999	E			SPEC        eBox                                    00000000
	01	ZX	90026402	1000		1	01.01.1900	31.12.9999	C			SPEC        HR Compliance                           00000000
	01	ZX	90026402	1000		1	01.01.1900	31.12.9999	D			SPEC        HR Compliance                           00000000
	01	ZX	90026402	1000		1	01.01.1900	31.12.9999	E			SPEC        HR Compliance                           00000000
	01	ZX	90026510	1000		1	01.01.1900	31.12.9999	C			SPEC        v oblasti Integrity                     00000000
	01	ZX	90026510	1000		1	01.01.1900	31.12.9999	D			SPEC        im Bereich der Integrität               00000000
	01	ZX	90026510	1000		1	01.01.1900	31.12.9999	E			SPEC        in the field of Integrity               00000000
	01	ZX	90026550	1000		1	01.01.1900	31.12.9999	C			SPEC        Škoda Akademie                          00000000
	01	ZX	90026550	1000		1	01.01.1900	31.12.9999	D			SPEC        Škoda Akademie                          00000000
	01	ZX	90026550	1000		1	01.01.1900	31.12.9999	E			SPEC        ŠKODA Academy                           00000000
	01	ZX	90026650	1000		1	01.01.1900	31.12.9999	C			SPEC        Diverzita                               00000000
	01	ZX	90026650	1000		1	01.01.1900	31.12.9999	D			SPEC        Diversität                              00000000
	01	ZX	90026650	1000		1	01.01.1900	31.12.9999	E			SPEC        diversity                               00000000
	01	ZX	90030186	1000		1	01.01.1900	31.12.9999	C			SPEC        všeobecné vzdìlávací pøedmìty           00000000
	01	ZX	90030186	1000		1	01.01.1900	31.12.9999	D			SPEC        allgemeinbildende Fächer                00000000
	01	ZX	90030186	1000		1	01.01.1900	31.12.9999	E			SPEC        general education subjects              00000000
	01	ZX	90030201	1000		1	01.01.1900	31.12.9999	C			SPEC        teoretická výuka                        00000000
	01	ZX	90030201	1000		1	01.01.1900	31.12.9999	D			SPEC        theoretische Unterricht                 00000000
	01	ZX	90030201	1000		1	01.01.1900	31.12.9999	E			SPEC        theoretical teaching                    00000000
	01	ZX	90031302	1000		1	01.01.1900	31.12.9999	C			SPEC        Upward Feedback                         00000000
	01	ZX	90031302	1000		1	01.01.1900	31.12.9999	D			SPEC        Upward Feedback                         00000000
	01	ZX	90031302	1000		1	01.01.1900	31.12.9999	E			SPEC        Upward Feedback                         00000000
	01	ZX	90033130	1000		1	01.01.1900	31.12.9999	C			SPEC        informaèní systémy                      00000000
	01	ZX	90033130	1000		1	01.01.1900	31.12.9999	D			SPEC        Informationssysteme                     00000000
	01	ZX	90033130	1000		1	01.01.1900	31.12.9999	E			SPEC        information systems                     00000000
	01	ZX	90033975	1000		1	01.01.1900	31.12.9999	C			SPEC        strategie 2030                          00000000
	01	ZX	90033975	1000		1	01.01.1900	31.12.9999	D			SPEC        strategie 2030                          00000000
	01	ZX	90033975	1000		1	01.01.1900	31.12.9999	E			SPEC        strategy 2030                           00000000
	01	ZX	90035476	1000		1	01.01.1900	31.12.9999	C			SPEC        z pohledu uživatele                     00000000
	01	ZX	90035476	1000		1	01.01.1900	31.12.9999	D			SPEC        aus der Sicht Benutzers                 00000000
	01	ZX	90035476	1000		1	01.01.1900	31.12.9999	E			SPEC        from the user's point of view           00000000
	01	ZX	90036565	1000		1	01.01.1900	31.12.9999	C			SPEC        s vlastníky dat                         00000000
	01	ZX	90036565	1000		1	01.01.1900	31.12.9999	D			SPEC        mit Dateneigentümern                    00000000
	01	ZX	90036565	1000		1	01.01.1900	31.12.9999	E			SPEC        with data owners                        00000000
