28.08.2025                                         Dynamische Listenausgabe                                                 1

ZobrazenÌ datab·ze pers.pl·nov·nÌ

	VP	TO	 ID obj.	ITyp	STyp	S	ZaË·tek	Konec	VarPole	»Z·	H	Var.pole uûivatel.dat
	01	ZP	90007583	1000		1	01.01.1800	31.12.9999	C			PRED        anal˝zy zkouöek a mÏ¯enÌ                00000000
	01	ZP	90007583	1000		1	01.01.1800	31.12.9999	D			PRED        Analysen der Proben und Messungen       00000000
	01	ZP	90007583	1000		1	01.01.1800	31.12.9999	E			PRED        Analyses of tests & measurements        00000000
	01	ZP	90007585	1000		1	01.01.1800	31.12.9999	C			PRED        anal˝zy zkouökov˝ch voz˘                00000000
	01	ZP	90007585	1000		1	01.01.1800	31.12.9999	D			PRED        Analysen der Probefahrzeuge             00000000
	01	ZP	90007585	1000		1	01.01.1800	31.12.9999	E			PRED        Test vehicle analyses                   00000000
	01	ZP	90007587	1000		1	01.01.1800	31.12.9999	C			PRED        cÌle zkouöek                            00000000
	01	ZP	90007587	1000		1	01.01.1800	31.12.9999	D			PRED        Ziele der Proben                        00000000
	01	ZP	90007587	1000		1	01.01.1800	31.12.9999	E			PRED        Test goals                              00000000
	01	ZP	90007589	1000		1	01.01.1800	31.12.9999	C			PRED        data ze zkouöek                         00000000
	01	ZP	90007589	1000		1	01.01.1800	31.12.9999	D			PRED        Daten aus Proben                        00000000
	01	ZP	90007589	1000		1	01.01.1800	31.12.9999	E			PRED        Data from completed tests               00000000
	01	ZP	90007596	1000		1	01.01.1800	31.12.9999	C			PRED        funkËnÌ zkouöky                         00000000
	01	ZP	90007596	1000		1	01.01.1800	31.12.9999	D			PRED        Funktionsproben                         00000000
	01	ZP	90007596	1000		1	01.01.1800	31.12.9999	E			PRED        Functionality tests                     00000000
	01	ZP	90007602	1000		1	01.01.1800	31.12.9999	C			PRED        koncepci a metodiku zkouöek             00000000
	01	ZP	90007602	1000		1	01.01.1800	31.12.9999	D			PRED        Konzeption und Methodik der Proben      00000000
	01	ZP	90007602	1000		1	01.01.1800	31.12.9999	E			PRED        Testing policy and methodology          00000000
	01	ZP	90007604	1000		1	01.01.1800	31.12.9999	C			PRED        koncernovÈ p¯ejÌmacÌ jÌzdy              00000000
	01	ZP	90007604	1000		1	01.01.1800	31.12.9999	D			PRED        Konzernabnahmefahrten                   00000000
	01	ZP	90007604	1000		1	01.01.1800	31.12.9999	E			PRED        Group takeover drives                   00000000
	01	ZP	90007605	1000		1	01.01.1800	31.12.9999	C			PRED        kontrolnÌ zkouöky sÈriovÈ v˝roby        00000000
	01	ZP	90007605	1000		1	01.01.1800	31.12.9999	D			PRED        Kontrollproben der Serienproduktion     00000000
	01	ZP	90007605	1000		1	01.01.1800	31.12.9999	E			PRED        Series production tests                 00000000
	01	ZP	90007609	1000		1	01.01.1800	31.12.9999	C			PRED        technick· zad·nÌ (Lastenhefty) k provede00000000
	01	ZP	90007609	1000		1	01.01.1800	31.12.9999	D			PRED        Lastenhefte zur Durchf¸hrung der Proben 00000000
	01	ZP	90007609	1000		1	01.01.1800	31.12.9999	E			PRED        technick· zad·nÌ (Lastenhefty) k provede00000000
	01	ZP	90007611	1000		1	01.01.1800	31.12.9999	C			PRED        mÏ¯enÌ a zkouöky dÌl˘                   00000000
	01	ZP	90007611	1000		1	01.01.1800	31.12.9999	D			PRED        Messungen und Proben der Teile          00000000
	01	ZP	90007611	1000		1	01.01.1800	31.12.9999	E			PRED        Part/component measurements and tests   00000000
	01	ZP	90007619	1000		1	01.01.1800	31.12.9999	C			PRED        n·pravn· opat¯enÌ po provedenÌ zkouöek  00000000
	01	ZP	90007619	1000		1	01.01.1800	31.12.9999	D			PRED        Korrekturmaﬂnahmen nach Durchf¸hrung der00000000
	01	ZP	90007619	1000		1	01.01.1800	31.12.9999	E			PRED        Post-test corrective measures           00000000
	01	ZP	90007620	1000		1	01.01.1800	31.12.9999	C			PRED        nasazenÌ dÌl˘ do zvl·ötnÌch zkouöek     00000000
	01	ZP	90007620	1000		1	01.01.1800	31.12.9999	D			PRED        Einsatz der Teile in Sonderproben       00000000
	01	ZP	90007620	1000		1	01.01.1800	31.12.9999	E			PRED        Use of parts in special tests           00000000
	01	ZP	90007624	1000		1	01.01.1800	31.12.9999	C			PRED        novÈ zkuöebnÌ metody                    00000000
	01	ZP	90007624	1000		1	01.01.1800	31.12.9999	D			PRED        neue Pr¸fmethoden                       00000000
	01	ZP	90007624	1000		1	01.01.1800	31.12.9999	E			PRED        New test methods                        00000000
	01	ZP	90007626	1000		1	01.01.1800	31.12.9999	C			PRED        organizov·nÌ srovn·vacÌch jÌzd s†konkure00000000
	01	ZP	90007626	1000		1	01.01.1800	31.12.9999	D			PRED        Organisieren der Vergleichsfahrten mit K00000000
	01	ZP	90007626	1000		1	01.01.1800	31.12.9999	E			PRED        Organising competitor comparison drives 00000000
	01	ZP	90007634	1000		1	01.01.1800	31.12.9999	C			PRED        problÈmech ze zkouöek                   00000000
	01	ZP	90007634	1000		1	01.01.1800	31.12.9999	D			PRED        Problemen aus Proben                    00000000
	01	ZP	90007634	1000		1	01.01.1800	31.12.9999	E			PRED        Problems arising from tests             00000000
	01	ZP	90007646	1000		1	01.01.1800	31.12.9999	C			PRED        provoz zkouökov˝ch voz˘                 00000000
	01	ZP	90007646	1000		1	01.01.1800	31.12.9999	D			PRED        Betrieb der Probefahrzeuge              00000000
	01	ZP	90007646	1000		1	01.01.1800	31.12.9999	E			PRED        Operation of test vehicles              00000000
	01	ZP	90007650	1000		1	01.01.1800	31.12.9999	C			PRED        pr˘bÏh a prov·dÏnÌ zkouöek              00000000
	01	ZP	90007650	1000		1	01.01.1800	31.12.9999	D			PRED        Verlauf und Durchf¸hrung der Proben     00000000
	01	ZP	90007650	1000		1	01.01.1800	31.12.9999	E			PRED        Testing process and conduct of tests    00000000
	01	ZP	90007653	1000		1	01.01.1800	31.12.9999	C			PRED        p¯ejÌmky komponent˘ / voz˘              00000000
	01	ZP	90007653	1000		1	01.01.1800	31.12.9999	D			PRED        Abnahemn der Komponenten / Fahrzeuge    00000000
	01	ZP	90007653	1000		1	01.01.1800	31.12.9999	E			PRED        Component / vehicle takeovers           00000000
	01	ZP	90007659	1000		1	01.01.1800	31.12.9999	C			PRED        realizaci zkouöek dÌl˘, skupin dÌl˘, voz00000000
	01	ZP	90007659	1000		1	01.01.1800	31.12.9999	D			PRED        Realisierung der Proben der Teile, Grupp00000000
	01	ZP	90007659	1000		1	01.01.1800	31.12.9999	E			PRED        realizaci zkouöek dÌl˘, skupin dÌl˘, voz00000000
	01	ZP	90007670	1000		1	01.01.1800	31.12.9999	C			PRED        srovn·vacÌ a testovacÌ jÌzdy            00000000
	01	ZP	90007670	1000		1	01.01.1800	31.12.9999	D			PRED        Vergleichs- und Testfahrten             00000000
	01	ZP	90007670	1000		1	01.01.1800	31.12.9999	E			PRED        Comparative and test drives             00000000
	01	ZP	90007674	1000		1	01.01.1800	31.12.9999	C			PRED        stav komponent˘/ voz˘                   00000000
	01	ZP	90007674	1000		1	01.01.1800	31.12.9999	D			PRED        Zustand der Komponenten/Fahrzeuge       00000000
	01	ZP	90007674	1000		1	01.01.1800	31.12.9999	E			PRED        Condition of components/vehicles        00000000
	01	ZP	90007682	1000		1	01.01.1800	31.12.9999	C			PRED        technologickÈ zkouöky                   00000000
	01	ZP	90007682	1000		1	01.01.1800	31.12.9999	D			PRED        technologische Pr¸fungen                00000000
	01	ZP	90007682	1000		1	01.01.1800	31.12.9999	E			PRED        Technology tests                        00000000
	01	ZP	90007684	1000		1	01.01.1800	31.12.9999	C			PRED        termÌny zkouöek                         00000000
	01	ZP	90007684	1000		1	01.01.1800	31.12.9999	D			PRED        Pr¸fungstermine                         00000000
	01	ZP	90007684	1000		1	01.01.1800	31.12.9999	E			PRED        Testing schedules                       00000000
	01	ZP	90007688	1000		1	01.01.1800	31.12.9999	C			PRED        vozy pro jÌzdnÌ zkouöky                 00000000
	01	ZP	90007688	1000		1	01.01.1800	31.12.9999	D			PRED        Fahrzeuge f¸r Fahrtests                 00000000
	01	ZP	90007688	1000		1	01.01.1800	31.12.9999	E			PRED        Road test vehicles                      00000000
	01	ZP	90007689	1000		1	01.01.1800	31.12.9999	C			PRED        vozy z dlouhodob˝ch zkouöek             00000000
	01	ZP	90007689	1000		1	01.01.1800	31.12.9999	D			PRED        Fahrzeuge aus Langzeitfahrtests         00000000
	01	ZP	90007689	1000		1	01.01.1800	31.12.9999	E			PRED        Long-term test vehicles                 00000000
	01	ZP	90007694	1000		1	01.01.1800	31.12.9999	C			PRED        v˝sledcÌch zkouöek                      00000000
	01	ZP	90007694	1000		1	01.01.1800	31.12.9999	D			PRED        Pr¸fungsergebnisse                      00000000
	01	ZP	90007694	1000		1	01.01.1800	31.12.9999	E			PRED        Test results                            00000000
	01	ZP	90007706	1000		1	01.01.1800	31.12.9999	C			PRED        v˝sledky zkouöek                        00000000
	01	ZP	90007706	1000		1	01.01.1800	31.12.9999	D			PRED        Ergebnisse der Pr¸fungen                00000000
	01	ZP	90007706	1000		1	01.01.1800	31.12.9999	E			PRED        Test results                            00000000
	01	ZP	90007713	1000		1	01.01.1800	31.12.9999	C			PRED        zapojenÌ a diagnostiku mÏ¯ÌcÌch p¯Ìstroj00000000
	01	ZP	90007713	1000		1	01.01.1800	31.12.9999	D			PRED        Anschluss und Diagnostik der Messger‰te 00000000
	01	ZP	90007713	1000		1	01.01.1800	31.12.9999	E			PRED        Connection and diagnostics of measuremen00000000
	01	ZP	90007720	1000		1	01.01.1800	31.12.9999	C			PRED        zkouöky                                 00000000
	01	ZP	90007720	1000		1	01.01.1800	31.12.9999	D			PRED        Pr¸fungen                               00000000
	01	ZP	90007720	1000		1	01.01.1800	31.12.9999	E			PRED        Tests                                   00000000
	01	ZP	90007725	1000		1	01.01.1800	31.12.9999	C			PRED        zmÏny na prov·dÏnÌ mÏ¯enÌ a z·stavbov˝ch00000000
	01	ZP	90007725	1000		1	01.01.1800	31.12.9999	D			PRED        ƒnderungen an Durchf¸hrung von Messungen00000000
	01	ZP	90007725	1000		1	01.01.1800	31.12.9999	E			PRED        zmÏny na prov·dÏnÌ mÏ¯enÌ a z·stavbov˝ch00000000
	01	ZP	90007726	1000		1	01.01.1800	31.12.9999	C			PRED        zmÏny v procesu zkouöek                 00000000
	01	ZP	90007726	1000		1	01.01.1800	31.12.9999	D			PRED        ƒnderungen im Pr¸fungsprozess           00000000
	01	ZP	90007726	1000		1	01.01.1800	31.12.9999	E			PRED        Test process changes                    00000000
	01	ZP	90007730	1000		1	01.01.1800	31.12.9999	C			PRED        zvl·ötnÌ zkouöky vybran˝ch dÌl˘         00000000
	01	ZP	90007730	1000		1	01.01.1800	31.12.9999	D			PRED        Sonderpr¸fungen ausgew‰hlter Teile      00000000
	01	ZP	90007730	1000		1	01.01.1800	31.12.9999	E			PRED        Special tests of selected parts         00000000
	01	ZP	90007740	1000		1	01.01.1800	31.12.9999	C			PRED        pl·ny zkouöek a mÏ¯enÌ dÌl˘             00000000
	01	ZP	90007740	1000		1	01.01.1800	31.12.9999	D			PRED        Pl‰ne f¸r Pr¸fungen und Messungen von Te00000000
	01	ZP	90007740	1000		1	01.01.1800	31.12.9999	E			PRED        Testing and part/component measurement p00000000
	01	ZP	90007743	1000		1	01.01.1800	31.12.9999	C			PRED        poûadavky na zkouöky                    00000000
	01	ZP	90007743	1000		1	01.01.1800	31.12.9999	D			PRED        Anforderungen der Pr¸fungen             00000000
	01	ZP	90007743	1000		1	01.01.1800	31.12.9999	E			PRED        Test requirements                       00000000
	01	ZP	90007745	1000		1	01.01.1800	31.12.9999	C			PRED        p¯Ìpravu a organizaci zkouöek           00000000
	01	ZP	90007745	1000		1	01.01.1800	31.12.9999	D			PRED        Vorbereitung und Organisation der Pr¸fun00000000
	01	ZP	90007745	1000		1	01.01.1800	31.12.9999	E			PRED        Prep. and organisation of tests         00000000
	01	ZP	90007747	1000		1	01.01.1800	31.12.9999	C			PRED        p¯Ìpravu vozu na zkouöky                00000000
	01	ZP	90007747	1000		1	01.01.1800	31.12.9999	D			PRED        Vorbereitung des Fahrzeugs auf Pr¸fungen00000000
	01	ZP	90007747	1000		1	01.01.1800	31.12.9999	E			PRED        Prep. of vehicles for tests             00000000
	01	ZP	90007797	1000		1	01.01.1800	31.12.9999	C			PRED        flashov·nÌ/˙pravu SW/¯ÌdÌcÌch jednotek  00000000
	01	ZP	90007797	1000		1	01.01.1800	31.12.9999	D			PRED        Flashen/Modifikation der SW/Steuerger‰te00000000
	01	ZP	90007797	1000		1	01.01.1800	31.12.9999	E			PRED        Flashing/SW updates/control units       00000000
	01	ZP	90007798	1000		1	01.01.1800	31.12.9999	C			PRED        funkce vozu                             00000000
	01	ZP	90007798	1000		1	01.01.1800	31.12.9999	D			PRED        Fahrzeugfunktionen                      00000000
	01	ZP	90007798	1000		1	01.01.1800	31.12.9999	E			PRED        Vehicle functions                       00000000
	01	ZP	90007816	1000		1	01.01.1800	31.12.9999	C			PRED        kontrolnÌ kartu vozu                    00000000
	01	ZP	90007816	1000		1	01.01.1800	31.12.9999	D			PRED        Wagenpr¸fkarte                          00000000
	01	ZP	90007816	1000		1	01.01.1800	31.12.9999	E			PRED        Vehicle check card                      00000000
	01	ZP	90007834	1000		1	01.01.1800	31.12.9999	C			PRED        kvalitativnÌ odchylky na vyr·bÏn˝ch a do00000000
	01	ZP	90007834	1000		1	01.01.1800	31.12.9999	D			PRED        Qualit‰tsabweichungen an Haus- und Kauft00000000
	01	ZP	90007834	1000		1	01.01.1800	31.12.9999	E			PRED        kvalitativnÌ odchylky na vyr·bÏn˝ch a do00000000
	01	ZP	90007839	1000		1	01.01.1800	31.12.9999	C			PRED        kvalitu dod·van˝ch sluûeb               00000000
	01	ZP	90007839	1000		1	01.01.1800	31.12.9999	D			PRED        Qualit‰t der gelieferten Dienstleistunge00000000
	01	ZP	90007839	1000		1	01.01.1800	31.12.9999	E			PRED        Quality of provided services            00000000
	01	ZP	90007851	1000		1	01.01.1800	31.12.9999	C			PRED        kvalitu v˝robku a procesu               00000000
	01	ZP	90007851	1000		1	01.01.1800	31.12.9999	D			PRED        Produkt- und Prozessqualit‰t            00000000
	01	ZP	90007851	1000		1	01.01.1800	31.12.9999	E			PRED        Product and process quality             00000000
	01	ZP	90007875	1000		1	01.01.1800	31.12.9999	C			PRED        novÈ dÌly p¯i n·bÏhu v˝roby             00000000
	01	ZP	90007875	1000		1	01.01.1800	31.12.9999	D			PRED        neue Teile beim Produktionsanlauf       00000000
	01	ZP	90007875	1000		1	01.01.1800	31.12.9999	E			PRED        New parts in production launch          00000000
	01	ZP	90007876	1000		1	01.01.1800	31.12.9999	C			PRED        novÈ metody a postupy diagnostiky z·vad 00000000
	01	ZP	90007876	1000		1	01.01.1800	31.12.9999	D			PRED        neue Methoden und Verfahren der Fehlerdi00000000
	01	ZP	90007876	1000		1	01.01.1800	31.12.9999	E			PRED        New defect diagnostics methods and workf00000000
	01	ZP	90007903	1000		1	01.01.1800	31.12.9999	C			PRED        poûadavky kvality (SET, FMEA)           00000000
	01	ZP	90007903	1000		1	01.01.1800	31.12.9999	D			PRED        Qualit‰tsanforderungen (SET, FMEA)      00000000
	01	ZP	90007903	1000		1	01.01.1800	31.12.9999	E			PRED        Quality requirements (SET, FMEA)        00000000
	01	ZP	90007925	1000		1	01.01.1800	31.12.9999	C			PRED        rozbory CAD dat p¯i anal˝z·ch kvalitativ00000000
	01	ZP	90007925	1000		1	01.01.1800	31.12.9999	D			PRED        Analysen der CAD-Daten bei Analysen von 00000000
	01	ZP	90007925	1000		1	01.01.1800	31.12.9999	E			PRED        rozbory CAD dat p¯i anal˝z·ch kvalitativ00000000
	01	ZP	90008000	1000		1	01.01.1800	31.12.9999	C			PRED        kvalitu prov·dÏn˝ch oprav (funkËnÌch a l00000000
	01	ZP	90008000	1000		1	01.01.1800	31.12.9999	D			PRED        Qualit‰t durchgef¸hrter Reparaturen (Fun00000000
	01	ZP	90008000	1000		1	01.01.1800	31.12.9999	E			PRED        kvalitu prov·dÏn˝ch oprav (funkËnÌch a l00000000
	01	ZP	90008005	1000		1	01.01.1800	31.12.9999	C			PRED        n·pravn· opat¯enÌ                       00000000
	01	ZP	90008005	1000		1	01.01.1800	31.12.9999	D			PRED        Korrekturmaﬂnahmen                      00000000
	01	ZP	90008005	1000		1	01.01.1800	31.12.9999	E			PRED        Corrective measures                     00000000
	01	ZP	90008007	1000		1	01.01.1800	31.12.9999	C			PRED        n·pravn· opat¯enÌ k z·vad·m             00000000
	01	ZP	90008007	1000		1	01.01.1800	31.12.9999	D			PRED        Korrekturmaﬂnahmen zu Beanstandungen    00000000
	01	ZP	90008007	1000		1	01.01.1800	31.12.9999	E			PRED        Corrective measures in response to defec00000000
	01	ZP	90008018	1000		1	01.01.1800	31.12.9999	C			PRED        nesoulad mezi doklady a vlastnÌm vozem  00000000
	01	ZP	90008018	1000		1	01.01.1800	31.12.9999	D			PRED        Widerspruch zwischen Dokumenten und dem 00000000
	01	ZP	90008018	1000		1	01.01.1800	31.12.9999	E			PRED        Vehicle vs. documents inconsistency     00000000
	01	ZP	90008036	1000		1	01.01.1800	31.12.9999	C			PRED        opat¯enÌ ke zlepöenÌ auditu             00000000
	01	ZP	90008036	1000		1	01.01.1800	31.12.9999	D			PRED        Maﬂnahmen zur Verbesserung des Audits   00000000
	01	ZP	90008036	1000		1	01.01.1800	31.12.9999	E			PRED        Audit improvement measures              00000000
	01	ZP	90008037	1000		1	01.01.1800	31.12.9999	C			PRED        opat¯enÌ ke zlepöenÌ kvality nov˝ch mode00000000
	01	ZP	90008037	1000		1	01.01.1800	31.12.9999	D			PRED        Maﬂnahmen zur Verbesserung der Qualit‰t 00000000
	01	ZP	90008037	1000		1	01.01.1800	31.12.9999	E			PRED        Measures to improve the quality of new m00000000
	01	ZP	90008074	1000		1	01.01.1800	31.12.9999	C			PRED        shodu produkce s dokumentacÌ            00000000
	01	ZP	90008074	1000		1	01.01.1800	31.12.9999	D			PRED        ‹bereinstimmung der Produktion mit der D00000000
	01	ZP	90008074	1000		1	01.01.1800	31.12.9999	E			PRED        Production-documentation consistency    00000000
	01	ZP	90008075	1000		1	01.01.1800	31.12.9999	C			PRED        slÌcovanost dÌl˘                        00000000
	01	ZP	90008075	1000		1	01.01.1800	31.12.9999	D			PRED        Passung der Teile zueinander            00000000
	01	ZP	90008075	1000		1	01.01.1800	31.12.9999	E			PRED        Parts fit performance                   00000000
	01	ZP	90008124	1000		1	01.01.1800	31.12.9999	C			PRED        audit                                   00000000
	01	ZP	90008124	1000		1	01.01.1800	31.12.9999	D			PRED        Audit                                   00000000
	01	ZP	90008124	1000		1	01.01.1800	31.12.9999	E			PRED        Audit                                   00000000
	01	ZP	90008130	1000		1	01.01.1800	31.12.9999	C			PRED        pravidelnÈ revize technickÈho vybavenÌ  00000000
	01	ZP	90008130	1000		1	01.01.1800	31.12.9999	D			PRED        regelm‰ﬂige Revisionen technischer Ausr¸00000000
	01	ZP	90008130	1000		1	01.01.1800	31.12.9999	E			PRED        Regular inspections of tech. equipment  00000000
	01	ZP	90008188	1000		1	01.01.1800	31.12.9999	C			PRED        systÈm kvality                          00000000
	01	ZP	90008188	1000		1	01.01.1800	31.12.9999	D			PRED        Qualit‰tssicherheitssystem              00000000
	01	ZP	90008188	1000		1	01.01.1800	31.12.9999	E			PRED        Quality system                          00000000
	01	ZP	90008223	1000		1	01.01.1800	31.12.9999	C			PRED        audity metrologie                       00000000
	01	ZP	90008223	1000		1	01.01.1800	31.12.9999	D			PRED        Metrologie-Audit                        00000000
	01	ZP	90008223	1000		1	01.01.1800	31.12.9999	E			PRED        Metrology audits                        00000000
	01	ZP	90008265	1000		1	01.01.1800	31.12.9999	C			PRED        realizaci audit˘ dle pl·nu audit˘ ostatn00000000
	01	ZP	90008265	1000		1	01.01.1800	31.12.9999	D			PRED        Umsetzung der Audits  nach dem Plan der 00000000
	01	ZP	90008265	1000		1	01.01.1800	31.12.9999	E			PRED        realizaci audit˘ dle pl·nu audit˘ ostatn00000000
	01	ZP	90008288	1000		1	01.01.1800	31.12.9999	C			PRED        auditovÈ z·vady                         00000000
	01	ZP	90008288	1000		1	01.01.1800	31.12.9999	D			PRED        Audit-Fehler                            00000000
	01	ZP	90008288	1000		1	01.01.1800	31.12.9999	E			PRED        Audit deficiencies                      00000000
	01	ZP	90008300	1000		1	01.01.1800	31.12.9999	C			PRED        kvalitativnÌ z·vady                     00000000
	01	ZP	90008300	1000		1	01.01.1800	31.12.9999	D			PRED        qualitative M‰ngel                      00000000
	01	ZP	90008300	1000		1	01.01.1800	31.12.9999	E			PRED        Quality shortcomings                    00000000
	01	ZP	90008315	1000		1	01.01.1800	31.12.9999	C			PRED        opat¯enÌ k odstranÏnÌ z·vad             00000000
	01	ZP	90008315	1000		1	01.01.1800	31.12.9999	D			PRED        Maﬂnahmen zur Stˆrungsbeseitigung       00000000
	01	ZP	90008315	1000		1	01.01.1800	31.12.9999	E			PRED        Measures to eliminate defects           00000000
	01	ZP	90008333	1000		1	01.01.1800	31.12.9999	C			PRED        problÈmy z auditu                       00000000
	01	ZP	90008333	1000		1	01.01.1800	31.12.9999	D			PRED        Probleme aus dem Audit                  00000000
	01	ZP	90008333	1000		1	01.01.1800	31.12.9999	E			PRED        Audit-identified problems               00000000
	01	ZP	90008346	1000		1	01.01.1800	31.12.9999	C			PRED        ¯eöenÌ z·vad                            00000000
	01	ZP	90008346	1000		1	01.01.1800	31.12.9999	D			PRED        M‰ngellˆsungen                          00000000
	01	ZP	90008346	1000		1	01.01.1800	31.12.9999	E			PRED        Addressing defects                      00000000
	01	ZP	90008357	1000		1	01.01.1800	31.12.9999	C			PRED        v˝voj z·vadovosti                       00000000
	01	ZP	90008357	1000		1	01.01.1800	31.12.9999	D			PRED        Ergebnisse der Stˆranf‰lligkeit         00000000
	01	ZP	90008357	1000		1	01.01.1800	31.12.9999	E			PRED        Defect rate trend                       00000000
	01	ZP	90008367	1000		1	01.01.1800	31.12.9999	C			PRED        dobropisy a vrubopisy                   00000000
	01	ZP	90008367	1000		1	01.01.1800	31.12.9999	D			PRED        Gutschriften und Lastschriften          00000000
	01	ZP	90008367	1000		1	01.01.1800	31.12.9999	E			PRED        Credit notes and debit notes            00000000
	01	ZP	90008387	1000		1	01.01.1800	31.12.9999	C			PRED        podklady pro auditory                   00000000
	01	ZP	90008387	1000		1	01.01.1800	31.12.9999	D			PRED        Unterlagen f¸r die Auditpr¸fer          00000000
	01	ZP	90008387	1000		1	01.01.1800	31.12.9999	E			PRED        Inputs for auditors                     00000000
	01	ZP	90008406	1000		1	01.01.1800	31.12.9999	C			PRED        reklamace ˙ËetnÌch doklad˘              00000000
	01	ZP	90008406	1000		1	01.01.1800	31.12.9999	D			PRED        Beanstandung der Buchhaltungsunterlagen 00000000
	01	ZP	90008406	1000		1	01.01.1800	31.12.9999	E			PRED        Invoice complaints                      00000000
	01	ZP	90008410	1000		1	01.01.1800	31.12.9999	C			PRED        spr·vnost ˙ËetnÌch doklad˘              00000000
	01	ZP	90008410	1000		1	01.01.1800	31.12.9999	D			PRED        Richtigkeit der Buchhaltungsunterlagen  00000000
	01	ZP	90008410	1000		1	01.01.1800	31.12.9999	E			PRED        Correctness of accounting documents     00000000
	01	ZP	90008420	1000		1	01.01.1800	31.12.9999	C			PRED        ˙ËetnÌ doklady                          00000000
	01	ZP	90008420	1000		1	01.01.1800	31.12.9999	D			PRED        Wirtschaftsaudits                       00000000
	01	ZP	90008420	1000		1	01.01.1800	31.12.9999	E			PRED        Accounting documents                    00000000
	01	ZP	90008473	1000		1	01.01.1800	31.12.9999	C			PRED        BWA (povolenÌ investice) a objednacÌ n·v00000000
	01	ZP	90008473	1000		1	01.01.1800	31.12.9999	D			PRED        BWA (Genehmigung der Investition) und di00000000
	01	ZP	90008473	1000		1	01.01.1800	31.12.9999	E			PRED        BWA (povolenÌ investice) a objednacÌ n·v00000000
	01	ZP	90008482	1000		1	01.01.1800	31.12.9999	C			PRED        inventuru majetku                       00000000
	01	ZP	90008482	1000		1	01.01.1800	31.12.9999	D			PRED        Inventur des Vermˆgens                  00000000
	01	ZP	90008482	1000		1	01.01.1800	31.12.9999	E			PRED        Assets inventory                        00000000
	01	ZP	90008484	1000		1	01.01.1800	31.12.9999	C			PRED        investice                               00000000
	01	ZP	90008484	1000		1	01.01.1800	31.12.9999	D			PRED        Investitionen                           00000000
	01	ZP	90008484	1000		1	01.01.1800	31.12.9999	E			PRED        Investments                             00000000
	01	ZP	90008495	1000		1	01.01.1800	31.12.9999	C			PRED        pl·n investic                           00000000
	01	ZP	90008495	1000		1	01.01.1800	31.12.9999	D			PRED        Investitionsplan                        00000000
	01	ZP	90008495	1000		1	01.01.1800	31.12.9999	E			PRED        Investment plan                         00000000
	01	ZP	90008496	1000		1	01.01.1800	31.12.9999	C			PRED        pl·n investic a reûijnÌch n·klad˘       00000000
	01	ZP	90008496	1000		1	01.01.1800	31.12.9999	D			PRED        Investitionsplan und Gemeinkostenplan   00000000
	01	ZP	90008496	1000		1	01.01.1800	31.12.9999	E			PRED        Investment and overhead cost plan       00000000
	01	ZP	90008500	1000		1	01.01.1800	31.12.9999	C			PRED        podklady pro BWA vËetnÏ specifikacÌ     00000000
	01	ZP	90008500	1000		1	01.01.1800	31.12.9999	D			PRED        Unterlagen f¸r BWA einschlieﬂlich der Sp00000000
	01	ZP	90008500	1000		1	01.01.1800	31.12.9999	E			PRED        BWA inputs incl. specifications         00000000
	01	ZP	90008512	1000		1	01.01.1800	31.12.9999	C			PRED        pr˘bÏh povolov·nÌ investic              00000000
	01	ZP	90008512	1000		1	01.01.1800	31.12.9999	D			PRED        Verlauf der Investitionsgenehmigungen   00000000
	01	ZP	90008512	1000		1	01.01.1800	31.12.9999	E			PRED        Investment approval process             00000000
	01	ZP	90008521	1000		1	01.01.1800	31.12.9999	C			PRED        realizaci technologie, SZ nebo stavby   00000000
	01	ZP	90008521	1000		1	01.01.1800	31.12.9999	D			PRED        Umsetzung der Technologie, MaA oder des 00000000
	01	ZP	90008521	1000		1	01.01.1800	31.12.9999	E			PRED        Technology, machinery or construction pr00000000
	01	ZP	90008531	1000		1	01.01.1800	31.12.9999	C			PRED        zajiötÏnÌ investiËnÌch akcÌ hospod·¯skÈh00000000
	01	ZP	90008531	1000		1	01.01.1800	31.12.9999	D			PRED        Sicherstellung der Investitionsaktionen 00000000
	01	ZP	90008531	1000		1	01.01.1800	31.12.9999	E			PRED        zajiötÏnÌ investiËnÌch akcÌ hospod·¯skÈh00000000
	01	ZP	90008579	1000		1	01.01.1800	31.12.9999	C			PRED        inventuru                               00000000
	01	ZP	90008579	1000		1	01.01.1800	31.12.9999	D			PRED        Inventur                                00000000
	01	ZP	90008579	1000		1	01.01.1800	31.12.9999	E			PRED        Inventory                               00000000
	01	ZP	90008587	1000		1	01.01.1800	31.12.9999	C			PRED        kr·tkodob˝ v˝hled likvidity spoleËnosti 00000000
	01	ZP	90008587	1000		1	01.01.1800	31.12.9999	D			PRED        Kurzfristige Liquidit‰t der Gesellschaft00000000
	01	ZP	90008587	1000		1	01.01.1800	31.12.9999	E			PRED        Short term liquidity outlook            00000000
	01	ZP	90008588	1000		1	01.01.1800	31.12.9999	C			PRED        lokalizaci dÌl˘                         00000000
	01	ZP	90008588	1000		1	01.01.1800	31.12.9999	D			PRED        Lokalisierung der Teile                 00000000
	01	ZP	90008588	1000		1	01.01.1800	31.12.9999	E			PRED        Parts localisation                      00000000
	01	ZP	90008589	1000		1	01.01.1800	31.12.9999	C			PRED        mÏsÌËnÌ ˙ËetnÌ uz·vÏrku                 00000000
